CustomerID,Recency,Frequency,Monetary,Cluster,Segment
14157.0,19,46,424.89000000000004,0,High-Value
14158.0,39,41,507.65999999999997,0,High-Value
14159.0,19,1175,4630.35,4,New Customer
14161.0,215,104,1097.6200000000001,2,Occasional
14162.0,173,25,289.36,2,Occasional
14163.0,86,52,2445.91,0,High-Value
14164.0,70,29,1631.77,0,High-Value
14165.0,275,24,120.44,2,Occasional
14167.0,38,50,562.59,0,High-Value
14171.0,97,58,363.79,0,High-Value
14173.0,10,29,450.84,0,High-Value
14174.0,32,26,134.46,0,High-Value
14175.0,59,149,3222.3,0,High-Value
14176.0,296,31,576.9000000000001,2,Occasional
14177.0,85,41,549.46,0,High-Value
14178.0,8,318,1600.26,0,High-Value
14179.0,40,157,701.57,0,High-Value
14180.0,10,240,4748.52,0,High-Value
14184.0,66,24,452.89,0,High-Value
14185.0,330,3,197.65,2,Occasional
14188.0,30,65,2054.36,0,High-Value
14189.0,1,265,4654.08,0,High-Value
14191.0,1,259,4684.76,0,High-Value
14193.0,67,42,853.39,0,High-Value
14194.0,4,579,11349.52,4,New Customer
14195.0,201,7,1012.0,2,Occasional
14196.0,106,6,335.52,0,High-Value
14198.0,17,39,701.4,0,High-Value
14199.0,217,2,185.39999999999998,2,Occasional
14201.0,59,37,747.44,0,High-Value
14204.0,1,39,150.61,0,High-Value
14205.0,16,24,466.7,0,High-Value
14206.0,238,20,328.15999999999997,2,Occasional
14208.0,94,10,151.74,0,High-Value
14209.0,10,87,2073.43,0,High-Value
14210.0,105,102,1905.8400000000001,0,High-Value
14211.0,52,112,2241.1,0,High-Value
14212.0,89,9,1070.48,0,High-Value
14214.0,30,67,1004.38,0,High-Value
14215.0,11,108,1789.72,0,High-Value
14216.0,2,59,1839.3,0,High-Value
14217.0,1,100,2004.98,0,High-Value
14218.0,42,12,169.48000000000002,0,High-Value
14219.0,3,7,89.94,0,High-Value
14220.0,246,21,632.4000000000001,2,Occasional
14221.0,41,193,3432.8,0,High-Value
14222.0,176,41,683.17,2,Occasional
14223.0,91,60,991.13,0,High-Value
14224.0,109,113,1009.73,0,High-Value
14226.0,28,66,2214.79,0,High-Value
14227.0,25,175,3350.96,0,High-Value
14229.0,51,40,1547.2,0,High-Value
14231.0,183,50,925.71,2,Occasional
14232.0,42,115,2048.07,0,High-Value
14233.0,48,35,1462.72,0,High-Value
14234.0,21,147,754.12,0,High-Value
14235.0,74,79,3144.86,0,High-Value
14236.0,80,15,490.86,0,High-Value
14237.0,372,9,161.0,2,Occasional
14238.0,325,8,146.85,2,Occasional
14239.0,42,112,2380.85,0,High-Value
14240.0,29,42,890.34,0,High-Value
14241.0,183,10,213.70000000000002,2,Occasional
14242.0,234,16,280.55,2,Occasional
14243.0,8,141,2588.77,0,High-Value
14245.0,219,108,1693.45,2,Occasional
14246.0,110,75,1474.06,0,High-Value
14247.0,277,20,136.77,2,Occasional
14248.0,317,8,302.58,2,Occasional
14250.0,6,111,1904.05,0,High-Value
14251.0,1,78,2879.7000000000003,0,High-Value
14256.0,259,53,969.0600000000001,2,Occasional
14257.0,63,106,3099.7200000000003,0,High-Value
14258.0,8,111,12669.98,0,High-Value
14259.0,141,5,120.0,0,High-Value
14261.0,50,52,1163.45,0,High-Value
14262.0,7,143,2618.23,0,High-Value
14264.0,154,17,333.97,2,Occasional
14265.0,108,31,530.18,0,High-Value
14267.0,162,55,1516.24,2,Occasional
14270.0,331,29,492.65000000000003,2,Occasional
14271.0,225,10,112.32000000000001,2,Occasional
14272.0,73,33,437.96,0,High-Value
14273.0,50,29,559.97,0,High-Value
14276.0,98,64,1119.74,0,High-Value
14277.0,14,222,4188.0,0,High-Value
14280.0,196,8,134.04,2,Occasional
14282.0,2,154,3701.44,0,High-Value
14284.0,30,32,595.25,0,High-Value
14285.0,20,27,1910.01,0,High-Value
14286.0,23,280,4628.75,0,High-Value
14287.0,7,9,176.63,0,High-Value
14288.0,212,16,426.6,2,Occasional
14289.0,8,47,911.26,0,High-Value
14290.0,10,101,2314.65,0,High-Value
14291.0,1,237,3883.25,0,High-Value
14292.0,7,100,4871.93,0,High-Value
14293.0,2,61,1046.56,0,High-Value
14295.0,39,5,166.20000000000002,0,High-Value
14297.0,17,62,1305.33,0,High-Value
14298.0,7,1637,51527.3,4,New Customer
14299.0,7,143,3965.62,0,High-Value
14300.0,18,3,43.2,0,High-Value
14301.0,116,13,640.14,0,High-Value
14304.0,222,17,383.45,2,Occasional
14305.0,70,105,1858.96,0,High-Value
14306.0,50,33,2093.32,0,High-Value
14307.0,88,180,2995.7200000000003,0,High-Value
14309.0,7,117,2352.53,0,High-Value
14311.0,242,20,310.26,2,Occasional
14312.0,46,87,1611.5900000000001,0,High-Value
14314.0,106,8,120.0,0,High-Value
14315.0,44,101,2481.13,0,High-Value
14317.0,64,24,508.58,0,High-Value
14320.0,206,31,477.79,2,Occasional
14321.0,10,123,1530.75,0,High-Value
14323.0,114,36,605.0600000000001,0,High-Value
14326.0,241,8,183.85,2,Occasional
14327.0,162,12,311.65000000000003,2,Occasional
14329.0,16,258,4975.24,0,High-Value
14331.0,123,28,462.66,0,High-Value
14332.0,22,25,840.21,0,High-Value
14333.0,67,15,415.2,0,High-Value
14334.0,16,162,2552.21,0,High-Value
14335.0,15,60,454.86,0,High-Value
14336.0,16,90,1614.91,0,High-Value
14338.0,160,31,588.22,2,Occasional
14339.0,242,14,309.52000000000004,2,Occasional
14340.0,218,6,134.7,2,Occasional
14341.0,44,128,2166.98,0,High-Value
14342.0,20,21,668.5600000000001,0,High-Value
14344.0,126,71,889.9300000000001,0,High-Value
14345.0,38,6,108.98,0,High-Value
14346.0,120,60,1021.58,0,High-Value
14348.0,259,18,409.57,2,Occasional
14349.0,9,31,133.5,0,High-Value
14350.0,273,18,282.93,2,Occasional
14351.0,164,1,51.0,2,Occasional
14352.0,156,47,1078.96,2,Occasional
14353.0,214,6,90.6,2,Occasional
14354.0,5,9,163.62,0,High-Value
14355.0,365,11,174.4,2,Occasional
14356.0,79,33,701.23,0,High-Value
14357.0,42,40,225.12,0,High-Value
14359.0,18,55,912.1800000000001,0,High-Value
14360.0,31,117,2118.03,0,High-Value
14362.0,21,37,151.5,0,High-Value
14364.0,108,69,3717.35,0,High-Value
14367.0,7,521,9227.82,4,New Customer
14368.0,319,8,155.0,2,Occasional
14371.0,294,4,100.5,2,Occasional
14373.0,357,4,76.55,2,Occasional
14375.0,184,66,235.56,2,Occasional
14377.0,190,11,617.05,2,Occasional
14379.0,43,46,348.1,0,High-Value
14381.0,51,56,202.68,0,High-Value
14382.0,25,126,615.49,0,High-Value
14383.0,37,59,1247.69,0,High-Value
14385.0,8,14,202.10999999999999,0,High-Value
14386.0,296,7,142.4,2,Occasional
14387.0,32,139,1727.6,0,High-Value
14388.0,9,186,3212.84,0,High-Value
14389.0,64,45,1043.46,0,High-Value
14390.0,9,284,4642.57,0,High-Value
14393.0,217,5,67.95,2,Occasional
14395.0,1,348,3479.91,4,New Customer
14396.0,64,73,487.99,0,High-Value
14397.0,2,87,2612.96,0,High-Value
14400.0,148,25,574.7,2,Occasional
14401.0,3,182,4051.48,0,High-Value
14403.0,129,20,1475.81,0,High-Value
14404.0,33,100,1449.32,0,High-Value
14406.0,118,8,156.75,0,High-Value
14407.0,106,73,2157.73,0,High-Value
14408.0,10,106,2599.03,0,High-Value
14409.0,70,54,2059.4500000000003,0,High-Value
14410.0,91,189,1100.27,0,High-Value
14411.0,310,14,1063.0,2,Occasional
14412.0,42,43,770.03,0,High-Value
14413.0,361,22,121.05,2,Occasional
14414.0,91,97,1496.98,0,High-Value
14415.0,0,579,5855.57,4,New Customer
14416.0,21,14,490.22,0,High-Value
14418.0,3,124,1937.25,0,High-Value
14419.0,10,202,1051.79,0,High-Value
14420.0,98,29,387.52,0,High-Value
14421.0,56,27,813.11,0,High-Value
14422.0,0,222,4263.64,0,High-Value
14423.0,217,3,265.2,2,Occasional
14424.0,17,1,322.08,0,High-Value
14426.0,23,224,4481.67,0,High-Value
14427.0,49,17,363.34000000000003,0,High-Value
14428.0,6,137,1224.06,0,High-Value
14431.0,302,17,470.36,2,Occasional
14432.0,9,377,2248.5,4,New Customer
14434.0,21,12,1372.8,0,High-Value
14436.0,98,9,89.06,0,High-Value
14437.0,365,5,63.0,2,Occasional
14438.0,305,9,131.9,2,Occasional
14439.0,319,32,2661.24,2,Occasional
14440.0,7,55,2357.68,0,High-Value
14441.0,0,51,1712.89,0,High-Value
14442.0,204,63,1589.82,2,Occasional
14443.0,53,93,1420.2,0,High-Value
14446.0,0,277,1010.35,0,High-Value
14447.0,18,70,1163.23,0,High-Value
14448.0,8,20,375.35,0,High-Value
14449.0,18,250,885.8,0,High-Value
14450.0,180,40,483.25,2,Occasional
14451.0,59,105,643.9,0,High-Value
14452.0,10,60,259.05,0,High-Value
14453.0,189,22,119.93,2,Occasional
14456.0,4,947,3017.28,4,New Customer
14457.0,310,4,113.64,2,Occasional
14459.0,154,37,1837.92,2,Occasional
14460.0,109,16,434.34,0,High-Value
14461.0,147,180,2103.06,0,High-Value
14462.0,65,233,1980.57,0,High-Value
14463.0,97,6,529.62,0,High-Value
14465.0,246,123,1038.44,2,Occasional
14466.0,28,72,2272.4,0,High-Value
14467.0,17,89,596.26,0,High-Value
14470.0,11,43,461.19,0,High-Value
14472.0,103,265,1852.67,0,High-Value
14473.0,73,7,234.34,0,High-Value
14474.0,45,29,547.66,0,High-Value
14475.0,71,42,925.85,0,High-Value
14476.0,256,17,193.0,2,Occasional
14477.0,19,10,1309.6,0,High-Value
14479.0,253,18,316.25,2,Occasional
14480.0,10,13,279.05,0,High-Value
14481.0,164,30,636.51,2,Occasional
14482.0,17,137,2022.81,0,High-Value
14483.0,281,9,137.1,2,Occasional
14484.0,49,14,321.92,0,High-Value
14485.0,38,46,162.8,0,High-Value
14487.0,26,140,1165.48,0,High-Value
14488.0,67,46,1064.28,0,High-Value
14489.0,206,30,463.38,2,Occasional
14491.0,174,17,340.93,2,Occasional
14493.0,6,120,2383.2400000000002,0,High-Value
14494.0,25,7,139.56,0,High-Value
14495.0,50,6,123.80000000000001,0,High-Value
14496.0,311,19,538.8100000000001,2,Occasional
14497.0,308,29,475.37,2,Occasional
14498.0,42,193,1957.32,0,High-Value
14499.0,25,190,808.44,0,High-Value
14500.0,87,7,356.85,0,High-Value
14501.0,183,10,251.21,2,Occasional
14502.0,19,608,2429.83,4,New Customer
14503.0,2,164,3543.26,0,High-Value
14504.0,46,107,673.26,0,High-Value
14505.0,16,785,5859.43,4,New Customer
14506.0,16,295,1960.65,0,High-Value
14507.0,23,95,1367.88,0,High-Value
14508.0,21,55,268.05,0,High-Value
14511.0,10,68,1314.81,0,High-Value
14512.0,187,23,275.28,2,Occasional
14513.0,100,12,455.59000000000003,0,High-Value
14514.0,60,69,990.2,0,High-Value
14515.0,17,98,2076.89,0,High-Value
14517.0,32,18,330.45,0,High-Value
14518.0,63,16,174.37,0,High-Value
14520.0,1,4,270.6,0,High-Value
14522.0,23,17,974.54,0,High-Value
14523.0,107,12,241.09,0,High-Value
14524.0,31,197,1843.83,0,High-Value
14525.0,19,282,4215.9,0,High-Value
14527.0,2,971,8507.13,4,New Customer
14528.0,36,18,364.21999999999997,0,High-Value
14529.0,59,213,578.61,0,High-Value
14530.0,25,213,2862.11,0,High-Value
14532.0,235,64,932.85,2,Occasional
14533.0,24,62,1949.72,0,High-Value
14534.0,2,508,4397.3,4,New Customer
14535.0,59,328,2854.84,0,High-Value
14536.0,259,18,170.95,2,Occasional
14537.0,57,10,355.56,0,High-Value
14538.0,64,19,388.25,0,High-Value
14539.0,15,32,537.48,0,High-Value
14540.0,9,71,952.66,0,High-Value
14541.0,58,105,1453.35,0,High-Value
14542.0,185,5,103.25,2,Occasional
14543.0,28,71,3599.73,0,High-Value
14544.0,23,111,2004.3,0,High-Value
14546.0,4,397,2573.93,4,New Customer
14547.0,3,355,3974.75,4,New Customer
14548.0,150,4,652.8,2,Occasional
14549.0,310,56,289.24,2,Occasional
14550.0,10,47,757.37,0,High-Value
14551.0,17,10,186.23,0,High-Value
14552.0,151,57,164.22,2,Occasional
14553.0,18,113,859.27,0,High-Value
14554.0,9,203,2279.4900000000002,0,High-Value
14555.0,56,19,312.54,0,High-Value
14557.0,84,16,788.38,0,High-Value
14560.0,6,74,2237.77,0,High-Value
14561.0,75,69,1080.76,0,High-Value
14562.0,3,419,5006.77,4,New Customer
14565.0,95,127,3099.12,0,High-Value
14566.0,110,4,1432.0,0,High-Value
14567.0,56,33,1530.3600000000001,0,High-Value
14569.0,0,12,227.39,0,High-Value
14570.0,280,29,218.06,2,Occasional
14572.0,2,262,2804.54,0,High-Value
14573.0,179,227,1639.82,2,Occasional
14576.0,371,1,35.400000000000006,2,Occasional
14577.0,12,123,859.71,0,High-Value
14578.0,2,24,168.63,0,High-Value
14581.0,16,17,138.6,0,High-Value
14582.0,40,6,114.11,0,High-Value
14583.0,5,302,986.96,0,High-Value
14584.0,168,98,1033.06,2,Occasional
14585.0,49,29,157.05,0,High-Value
14586.0,276,19,237.35999999999999,2,Occasional
14587.0,18,371,1580.29,4,New Customer
14589.0,371,3,39.75,2,Occasional
14591.0,14,176,1320.21,0,High-Value
14592.0,34,158,557.94,0,High-Value
14593.0,21,151,617.15,0,High-Value
14594.0,6,52,363.33,0,High-Value
14595.0,19,102,1740.6000000000001,0,High-Value
14597.0,10,47,866.24,0,High-Value
14598.0,43,50,221.97,0,High-Value
14600.0,305,25,393.33000000000004,2,Occasional
14601.0,10,7,213.96,0,High-Value
14603.0,274,2,660.0,2,Occasional
14606.0,0,2677,12076.15,4,New Customer
14607.0,15,81,16209.5,0,High-Value
14608.0,3,20,1785.15,0,High-Value
14609.0,71,4,601.56,0,High-Value
14616.0,242,3,406.08000000000004,2,Occasional
14618.0,8,16,553.44,0,High-Value
14619.0,245,20,394.44,2,Occasional
14620.0,205,26,412.78000000000003,2,Occasional
14621.0,0,92,1788.3600000000001,0,High-Value
14622.0,184,21,320.58000000000004,2,Occasional
14623.0,31,133,886.7,0,High-Value
14624.0,56,13,225.85,0,High-Value
14625.0,195,53,899.63,2,Occasional
14626.0,23,122,2791.27,0,High-Value
14628.0,90,24,671.96,0,High-Value
14629.0,3,150,955.26,0,High-Value
14631.0,50,41,1006.98,0,High-Value
14632.0,262,8,114.56,2,Occasional
14633.0,265,20,344.90000000000003,2,Occasional
14636.0,35,28,609.85,0,High-Value
14638.0,50,16,443.6,0,High-Value
14639.0,51,172,2984.4900000000002,0,High-Value
14640.0,23,105,2107.38,0,High-Value
14641.0,21,7,110.46000000000001,0,High-Value
14642.0,58,2,96.12,0,High-Value
14643.0,169,31,693.8100000000001,2,Occasional
14644.0,67,26,830.76,0,High-Value
14645.0,156,30,597.09,2,Occasional
14646.0,1,2076,280206.02,1,Regular
14647.0,200,28,236.04000000000002,2,Occasional
14649.0,4,186,1402.59,0,High-Value
14651.0,66,101,653.75,0,High-Value
14652.0,76,29,114.18,0,High-Value
14653.0,0,234,1926.65,0,High-Value
14655.0,7,49,1932.23,0,High-Value
14656.0,168,80,291.05,2,Occasional
14657.0,17,126,848.22,0,High-Value
14658.0,4,29,247.15,0,High-Value
14659.0,8,253,2529.93,0,High-Value
14660.0,86,30,285.74,0,High-Value
14661.0,26,4,107.95,0,High-Value
14662.0,28,157,741.37,0,High-Value
14664.0,19,98,636.24,0,High-Value
14665.0,60,90,1835.7,0,High-Value
14666.0,23,14,195.25,0,High-Value
14667.0,10,567,9175.04,4,New Customer
14669.0,241,166,1259.24,2,Occasional
14670.0,279,123,392.86,2,Occasional
14672.0,234,61,765.5500000000001,2,Occasional
14673.0,2,74,1736.4,0,High-Value
14675.0,15,97,596.36,0,High-Value
14676.0,30,42,2548.2400000000002,0,High-Value
14680.0,24,258,28754.11,4,New Customer
14681.0,70,7,498.95,0,High-Value
14682.0,187,2,52.0,2,Occasional
14684.0,25,390,1201.51,4,New Customer
14687.0,106,15,628.38,0,High-Value
14688.0,7,324,5579.1,4,New Customer
14689.0,208,13,112.80000000000001,2,Occasional
14690.0,43,48,355.05,0,High-Value
14691.0,30,71,2114.33,0,High-Value
14692.0,136,68,591.55,0,High-Value
14693.0,264,8,172.9,2,Occasional
14696.0,3,130,2078.95,0,High-Value
14697.0,217,22,188.61,2,Occasional
14698.0,1,200,1217.27,0,High-Value
14699.0,213,8,109.13000000000001,2,Occasional
14700.0,31,112,2195.1,0,High-Value
14701.0,10,327,2526.09,0,High-Value
14702.0,0,342,3251.79,4,New Customer
14703.0,14,22,318.17,0,High-Value
14704.0,10,393,1493.96,4,New Customer
14705.0,198,1,179.0,2,Occasional
14708.0,2,28,1126.3700000000001,0,High-Value
14709.0,14,196,4921.04,0,High-Value
14710.0,13,136,599.48,0,High-Value
14711.0,9,345,2839.62,4,New Customer
14712.0,28,25,917.07,0,High-Value
14713.0,8,338,2662.2,4,New Customer
14714.0,23,10,160.19,0,High-Value
14715.0,24,71,867.38,0,High-Value
14716.0,42,51,307.51,0,High-Value
14719.0,1,235,1581.84,0,High-Value
14720.0,5,37,663.81,0,High-Value
14722.0,146,28,180.42,2,Occasional
14723.0,9,259,1122.36,0,High-Value
14725.0,24,47,655.58,0,High-Value
14727.0,273,10,268.58,2,Occasional
14729.0,373,71,313.49,2,Occasional
14730.0,0,462,1897.57,4,New Customer
14731.0,46,45,380.02,0,High-Value
14732.0,7,147,2702.4900000000002,0,High-Value
14733.0,15,202,9585.91,0,High-Value
14735.0,3,194,6065.6900000000005,0,High-Value
14737.0,3,17,1164.55,0,High-Value
14738.0,42,54,1314.45,0,High-Value
14739.0,3,60,3902.28,0,High-Value
14740.0,196,89,1448.21,2,Occasional
14741.0,11,59,1400.3400000000001,0,High-Value
14744.0,15,26,1099.98,0,High-Value
14745.0,112,69,1220.26,0,High-Value
14747.0,248,18,328.2,2,Occasional
14748.0,28,89,1415.75,0,High-Value
14752.0,43,5,389.64000000000004,0,High-Value
14753.0,86,30,563.15,0,High-Value
14754.0,44,41,638.05,0,High-Value
14755.0,9,235,5010.28,0,High-Value
14756.0,14,38,738.96,0,High-Value
14757.0,74,19,420.5,0,High-Value
14758.0,144,71,1484.06,0,High-Value
14759.0,4,102,1625.97,0,High-Value
14760.0,296,5,89.2,2,Occasional
14761.0,58,11,255.9,0,High-Value
14762.0,263,21,300.52,2,Occasional
14764.0,46,6,278.3,0,High-Value
14765.0,28,39,254.11,0,High-Value
14766.0,7,135,2473.37,0,High-Value
14768.0,16,5,192.60000000000002,0,High-Value
14769.0,2,1062,10416.98,4,New Customer
14770.0,231,52,876.4200000000001,2,Occasional
14772.0,111,9,139.26,0,High-Value
14775.0,57,60,1011.9,0,High-Value
14776.0,50,117,2538.2999999999997,0,High-Value
14778.0,126,35,730.86,0,High-Value
14779.0,280,41,386.15,2,Occasional
14780.0,54,27,447.68,0,High-Value
14782.0,319,6,200.10000000000002,2,Occasional
14784.0,25,15,289.99,0,High-Value
14785.0,9,3,77.4,0,High-Value
14788.0,6,30,679.44,0,High-Value
14789.0,28,6,197.64,0,High-Value
14790.0,16,46,745.06,0,High-Value
14792.0,63,2,6.2,0,High-Value
14793.0,20,14,228.99,0,High-Value
14794.0,2,80,1319.91,0,High-Value
14795.0,165,6,131.45000000000002,2,Occasional
14796.0,0,1132,7975.49,4,New Customer
14798.0,52,12,173.74,0,High-Value
14799.0,50,13,157.7,0,High-Value
14800.0,47,383,4331.79,4,New Customer
14801.0,60,57,189.34,0,High-Value
14803.0,161,44,845.5500000000001,2,Occasional
14804.0,8,12,353.27,0,High-Value
14805.0,14,46,546.4,0,High-Value
14806.0,74,11,193.39000000000001,0,High-Value
14808.0,39,231,2718.6,0,High-Value
14810.0,40,254,2085.33,0,High-Value
14813.0,369,29,152.88,2,Occasional
14815.0,36,53,778.5,0,High-Value
14816.0,196,4,271.85,2,Occasional
14817.0,199,63,1110.34,2,Occasional
14818.0,73,48,657.8,0,High-Value
14819.0,63,13,272.07,0,High-Value
14820.0,20,29,507.29,0,High-Value
14821.0,366,2,48.800000000000004,2,Occasional
14823.0,179,70,321.43,2,Occasional
14824.0,9,29,1127.71,0,High-Value
14825.0,3,120,2221.01,0,High-Value
14828.0,196,17,2139.76,2,Occasional
14829.0,28,42,697.55,0,High-Value
14830.0,52,39,188.88,0,High-Value
14834.0,17,67,1720.3,0,High-Value
14836.0,9,6,102.45,0,High-Value
14837.0,89,108,1649.5,0,High-Value
14840.0,267,4,62.85,2,Occasional
14841.0,52,138,3295.76,0,High-Value
14842.0,43,145,2824.69,0,High-Value
14844.0,63,130,3189.81,0,High-Value
14847.0,148,13,309.40000000000003,2,Occasional
14849.0,21,388,7930.54,4,New Customer
14850.0,311,21,325.75,2,Occasional
14851.0,22,28,511.35,0,High-Value
14852.0,57,143,2836.69,0,High-Value
14853.0,23,9,475.8,0,High-Value
14854.0,77,126,2740.03,0,High-Value
14855.0,118,20,645.65,0,High-Value
14856.0,35,65,1290.53,0,High-Value
14857.0,59,60,1173.1200000000001,0,High-Value
14859.0,12,58,1353.74,0,High-Value
14860.0,18,11,170.32,0,High-Value
14861.0,51,6,125.79,0,High-Value
14862.0,25,48,841.2,0,High-Value
14863.0,28,11,266.76,0,High-Value
14865.0,6,4,52.2,0,High-Value
14866.0,10,99,14389.9,0,High-Value
14867.0,185,36,710.28,2,Occasional
14868.0,2,144,2953.59,0,High-Value
14869.0,8,70,721.45,0,High-Value
14870.0,261,13,327.25,2,Occasional
14871.0,2,93,501.28000000000003,0,High-Value
14873.0,209,28,519.68,2,Occasional
14875.0,107,47,1465.32,0,High-Value
14878.0,12,122,1476.09,0,High-Value
14880.0,76,46,690.59,0,High-Value
14881.0,19,17,255.4,0,High-Value
14882.0,26,11,589.7,0,High-Value
14883.0,18,53,761.59,0,High-Value
14885.0,131,15,765.3199999999999,0,High-Value
14886.0,252,18,364.8,2,Occasional
14887.0,78,6,1862.0,0,High-Value
14888.0,206,20,369.2,2,Occasional
14889.0,335,10,135.9,2,Occasional
14890.0,253,7,125.65,2,Occasional
14891.0,147,33,554.38,2,Occasional
14893.0,9,73,1237.8500000000001,0,High-Value
14894.0,84,23,655.75,0,High-Value
14895.0,7,498,11138.710000000001,4,New Customer
14896.0,204,43,468.77000000000004,2,Occasional
14897.0,7,55,1366.38,0,High-Value
14898.0,22,109,1269.31,0,High-Value
14901.0,10,96,1421.29,0,High-Value
14902.0,25,20,332.66,0,High-Value
14903.0,20,350,2795.33,4,New Customer
14904.0,1,69,1025.44,0,High-Value
14905.0,157,17,616.15,2,Occasional
14907.0,2,165,3501.1,0,High-Value
14908.0,73,9,277.8,0,High-Value
14910.0,2,30,434.35,0,High-Value
14911.0,0,5670,143711.17,3,At-Risk
14912.0,16,27,867.85,0,High-Value
14913.0,35,87,1227.43,0,High-Value
14915.0,90,12,307.48,0,High-Value
14916.0,70,77,1268.98,0,High-Value
14918.0,115,45,1610.15,0,High-Value
14920.0,212,57,977.77,2,Occasional
14921.0,29,78,1316.07,0,High-Value
14923.0,50,44,749.1,0,High-Value
14924.0,245,10,310.05,2,Occasional
14929.0,31,11,223.88,0,High-Value
14930.0,108,127,2362.96,0,High-Value
14931.0,4,41,1257.68,0,High-Value
14932.0,365,17,363.53,2,Occasional
14934.0,81,87,1890.94,0,High-Value
14935.0,296,10,1784.71,2,Occasional
14936.0,33,364,8137.02,4,New Customer
14937.0,56,34,1621.88,0,High-Value
14944.0,29,170,5900.25,0,High-Value
14946.0,13,3,100.9,0,High-Value
14947.0,71,14,290.82,0,High-Value
14948.0,22,63,1101.97,0,High-Value
14950.0,18,19,371.2,0,High-Value
14951.0,78,20,311.69,0,High-Value
14952.0,59,138,8099.49,0,High-Value
14953.0,24,54,285.67,0,High-Value
14954.0,11,77,294.85,0,High-Value
14957.0,252,12,58.49,2,Occasional
14958.0,146,41,483.73,2,Occasional
14959.0,63,59,695.42,0,High-Value
14960.0,7,27,221.27,0,High-Value
14961.0,10,312,7044.68,4,New Customer
14962.0,270,5,126.7,2,Occasional
14963.0,9,192,1472.34,0,High-Value
14964.0,246,13,206.21,2,Occasional
14965.0,95,81,596.09,0,High-Value
14966.0,14,36,183.02,0,High-Value
14967.0,49,6,463.8,0,High-Value
14968.0,29,37,147.59,0,High-Value
14970.0,67,34,1592.06,0,High-Value
14971.0,34,155,1097.98,0,High-Value
14972.0,127,18,114.77,0,High-Value
14973.0,106,32,1314.45,0,High-Value
14974.0,36,17,89.94,0,High-Value
14975.0,56,11,279.94,0,High-Value
14976.0,56,72,790.86,0,High-Value
14978.0,71,214,1921.3700000000001,0,High-Value
14981.0,245,8,102.12,2,Occasional
14984.0,18,39,202.37,0,High-Value
14985.0,197,83,292.01,2,Occasional
14987.0,15,4,326.4,0,High-Value
14988.0,211,40,334.54,2,Occasional
14995.0,38,60,231.98000000000002,0,High-Value
14997.0,45,26,546.1999999999999,0,High-Value
14998.0,169,74,414.87,2,Occasional
15000.0,47,77,490.52,0,High-Value
15002.0,115,115,1641.76,0,High-Value
15004.0,146,154,1220.77,0,High-Value
15005.0,15,1112,6295.37,4,New Customer
15006.0,50,132,480.38,0,High-Value
15007.0,158,12,156.91,2,Occasional
15009.0,11,180,1259.43,0,High-Value
15010.0,35,20,308.94,0,High-Value
15012.0,53,122,405.04,0,High-Value
15014.0,42,33,257.67,0,High-Value
15016.0,172,20,170.04,2,Occasional
15017.0,33,20,125.58,0,High-Value
15018.0,38,31,496.21,0,High-Value
15019.0,266,66,252.81,2,Occasional
15021.0,8,444,1871.77,4,New Customer
15022.0,11,121,852.39,0,High-Value
15023.0,2,553,6720.41,4,New Customer
15024.0,9,152,1636.43,0,High-Value
15025.0,32,67,361.96,0,High-Value
15026.0,79,61,469.0,0,High-Value
15027.0,30,35,1066.15,0,High-Value
15028.0,7,48,627.13,0,High-Value
15030.0,71,7,518.28,0,High-Value
15031.0,3,110,653.19,0,High-Value
15032.0,255,52,4959.1,2,Occasional
15033.0,4,501,2557.18,4,New Customer
15034.0,15,390,4274.16,4,New Customer
15035.0,89,27,252.73000000000002,0,High-Value
15036.0,71,119,429.56,0,High-Value
15038.0,58,125,685.74,0,High-Value
15039.0,9,1477,19766.59,4,New Customer
15041.0,169,66,179.93,2,Occasional
15042.0,198,5,135.93,2,Occasional
15043.0,30,3,537.0,0,High-Value
15044.0,18,444,7634.7300000000005,4,New Customer
15045.0,151,12,735.66,2,Occasional
15046.0,8,201,5090.42,0,High-Value
15047.0,269,22,343.62,2,Occasional
15048.0,64,94,381.0,0,High-Value
15049.0,273,3,121.17000000000002,2,Occasional
15050.0,24,76,1737.69,0,High-Value
15051.0,22,142,1383.36,0,High-Value
15052.0,318,28,207.73000000000002,2,Occasional
15053.0,4,69,693.95,0,High-Value
15054.0,11,114,302.1,0,High-Value
15057.0,274,25,1489.5,2,Occasional
15058.0,24,266,2102.54,0,High-Value
15059.0,40,237,1337.72,0,High-Value
15060.0,7,115,294.25,0,High-Value
15061.0,3,403,54534.14,4,New Customer
15062.0,70,57,987.86,0,High-Value
15063.0,212,5,370.79999999999995,2,Occasional
15065.0,37,155,3158.13,0,High-Value
15066.0,52,42,893.59,0,High-Value
15067.0,77,82,1744.76,0,High-Value
15068.0,45,104,553.36,0,High-Value
15069.0,178,70,1109.53,2,Occasional
15070.0,372,1,106.2,2,Occasional
15071.0,93,26,982.07,0,High-Value
15073.0,9,54,1043.41,0,High-Value
15074.0,104,41,735.67,0,High-Value
15075.0,77,27,773.03,0,High-Value
15076.0,172,49,880.85,2,Occasional
15078.0,6,440,9743.11,4,New Customer
15079.0,212,47,895.61,2,Occasional
15081.0,21,33,504.8,0,High-Value
15083.0,256,5,88.2,2,Occasional
15087.0,281,15,306.94,2,Occasional
